t_s,period,team,number,name,rx,ry
4360.38,3,HCAP,,,36.51,0.32
4360.48,3,HCAP,,,37.29,2.86
4360.58,3,HCAP,,,37.25,4.35
4361.08,3,HCAP,,,43.41,7.51
4346.08,3,HCAP,,,49.21,7.61
4346.18,3,HCAP,,,49.23,7.42
4346.28,3,HCAP,,,49.42,7.38
4346.38,3,HCAP,,,49.58,7.4
4346.48,3,HCAP,,,49.71,7.29
4346.58,3,HCAP,,,50.09,7.6
4346.68,3,HCAP,,,50.23,7.63
4346.78,3,HCAP,,,50.47,7.8
4346.98,3,HCAP,,,51.41,8.43
4347.08,3,HCAP,,,51.43,8.43
4347.18,3,HCAP,,,51.54,8.61
4347.28,3,HCAP,,,51.69,8.95
4347.38,3,HCAP,,,51.45,8.61
4347.48,3,HCAP,,,51.37,8.55
4347.58,3,HCAP,,,51.47,8.69
4347.68,3,HCAP,,,51.66,8.86
4347.78,3,HCAP,,,51.7,8.89
4347.88,3,HCAP,,,51.6,8.72
4347.98,3,HCAP,,,51.66,8.86
4348.08,3,HCAP,,,51.63,8.82
4348.18,3,HCAP,,,51.73,8.93
4348.28,3,HCAP,,,51.73,8.88
4348.38,3,HCAP,,,51.82,8.99
4348.48,3,HCAP,,,51.93,8.99
4348.58,3,HCAP,,,52.14,9.14
4348.68,3,HCAP,,,52.43,9.51
4348.78,3,HCAP,,,52.56,9.66
4348.88,3,HCAP,,,52.5,9.52
4348.98,3,HCAP,,,52.62,9.58
4349.08,3,HCAP,,,52.59,9.52
4349.18,3,HCAP,,,52.71,9.83
4349.28,3,HCAP,,,52.38,9.98
4350.88,3,HCAP,,,39.87,0.51
4346.68,3,HCAP,,,46.96,5.83
4346.98,3,HCAP,,,45.89,3.95
4347.08,3,HCAP,,,45.88,3.92
4347.18,3,HCAP,,,45.91,3.94
4347.28,3,HCAP,,,46.09,4.21
4347.38,3,HCAP,,,45.96,4.01
4347.48,3,HCAP,,,46.01,4.11
4347.58,3,HCAP,,,46.0,4.11
4347.68,3,HCAP,,,45.94,4.02
4347.78,3,HCAP,,,46.03,4.12
4347.88,3,HCAP,,,45.98,4.06
4347.98,3,HCAP,,,46.01,4.12
4348.08,3,HCAP,,,46.02,4.13
4348.18,3,HCAP,,,46.02,4.12
4348.28,3,HCAP,,,46.0,4.08
4348.38,3,HCAP,,,45.99,4.03
4348.48,3,HCAP,,,45.93,3.95
4348.58,3,HCAP,,,45.95,3.99
4348.68,3,HCAP,,,45.89,3.89
4348.78,3,HCAP,,,45.97,4.05
4348.88,3,HCAP,,,45.52,3.23
4349.08,3,HCAP,,,45.82,3.71
4349.18,3,HCAP,,,46.05,4.19
4349.28,3,HCAP,,,45.1,3.56
4349.38,3,HCAP,,,46.45,5.81
4351.18,3,HCAP,,,35.63,1.31
4351.28,3,HCAP,,,33.83,1.05
4346.98,3,HCAP,,,45.85,10.91
4347.08,3,HCAP,,,45.97,10.98
4348.88,3,HCAP,,,45.55,11.23
4348.98,3,HCAP,,,45.19,10.87
4349.08,3,HCAP,,,44.07,9.33
4349.18,3,HCAP,,,43.84,9.49
4349.28,3,HCAP,,,42.4,8.38
4349.38,3,HCAP,,,41.81,7.97
4349.48,3,HCAP,,,41.83,7.9
4349.58,3,HCAP,,,41.78,7.45
4349.68,3,HCAP,,,41.86,7.7
4349.78,3,HCAP,,,38.9,7.69
4349.88,3,HCAP,,,38.48,7.32
4349.98,3,HCAP,,,38.67,7.6
4347.88,3,HCAP,,,48.07,12.94
4347.98,3,HCAP,,,48.41,13.18
4348.18,3,HCAP,,,48.36,13.21
4348.28,3,HCAP,,,48.09,12.94
4348.38,3,HCAP,,,47.97,12.96
4348.48,3,HCAP,,,47.37,12.37
4348.58,3,HCAP,,,46.97,12.08
4348.68,3,HCAP,,,46.66,11.97
4348.78,3,HCAP,,,45.93,11.25
4350.08,3,HCAP,,,39.0,7.52
4350.18,3,HCAP,,,38.56,6.26
4350.28,3,HCAP,,,34.61,3.69
4349.78,3,LHC,,,42.14,4.09
4349.88,3,LHC,,,42.2,4.0
4349.98,3,LHC,,,42.49,4.21
4350.08,3,LHC,,,42.49,3.83
4350.18,3,LHC,,,42.75,4.03
4350.28,3,LHC,,,38.91,0.89
4350.38,3,LHC,,,39.29,1.6
4350.48,3,LHC,,,39.84,2.62
4350.68,3,LHC,,,40.46,3.37
4350.78,3,LHC,,,36.64,1.21
4350.88,3,LHC,,,36.85,1.31
4350.98,3,LHC,,,36.92,1.24
4351.18,3,LHC,,,37.29,1.65
4351.28,3,LHC,,,35.21,1.26
4351.38,3,LHC,,,35.41,1.76
4351.68,3,LHC,,,35.8,2.85
4351.78,3,LHC,,,32.87,2.76
4351.98,3,LHC,,,33.64,5.57
4352.28,3,LHC,,,30.7,4.16
4352.38,3,LHC,,,30.69,4.5
4352.48,3,LHC,,,30.74,4.75
4352.58,3,LHC,,,30.78,4.69
4352.68,3,LHC,,,30.88,3.99
4353.18,3,LHC,,,28.26,7.84
4353.28,3,LHC,,,26.12,7.66
4353.38,3,LHC,,,25.91,8.16
4353.48,3,LHC,,,25.76,8.59
4353.58,3,LHC,,,25.65,8.52
4353.68,3,LHC,,,25.38,8.71
4353.78,3,LHC,,,22.88,9.29
4353.88,3,LHC,,,22.77,9.11
4353.98,3,LHC,,,22.44,9.91
4354.08,3,LHC,,,22.19,10.12
4354.18,3,LHC,,,21.85,10.53
4354.28,3,LHC,,,20.02,10.69
4354.48,3,LHC,,,19.43,11.44
4354.58,3,LHC,,,19.46,11.02
4354.68,3,LHC,,,19.34,11.22
4354.78,3,LHC,,,16.8,12.0
4354.88,3,LHC,,,16.83,11.92
4354.98,3,LHC,,,17.17,11.38
4355.08,3,LHC,,,17.93,10.1
4355.18,3,LHC,,,18.37,9.56
4355.28,3,LHC,,,16.87,9.2
4355.38,3,LHC,,,17.38,8.74
4355.48,3,LHC,,,17.83,8.37
4355.58,3,LHC,,,18.37,7.88
4355.68,3,LHC,,,18.86,7.48
4355.78,3,LHC,,,17.74,7.01
4355.88,3,LHC,,,18.23,6.63
4355.98,3,LHC,,,18.62,6.23
4356.08,3,LHC,,,18.99,5.78
4356.18,3,LHC,,,19.47,5.61
4356.28,3,LHC,,,18.42,6.38
4356.68,3,LHC,,,20.3,3.65
4356.78,3,LHC,,,19.99,2.19
4356.88,3,LHC,,,19.91,2.58
4356.98,3,LHC,,,20.05,2.46
4357.08,3,LHC,,,20.03,2.89
4357.18,3,LHC,,,20.12,2.95
4357.28,3,LHC,,,20.38,2.86
4357.38,3,LHC,,,20.67,2.87
4357.58,3,LHC,,,20.88,3.18
4359.28,3,LHC,,,35.35,0.91
4350.38,3,HCAP,,,51.82,10.26
4350.48,3,HCAP,,,52.78,11.58
4350.58,3,HCAP,,,53.74,12.93
4351.78,3,HCAP,,,52.62,17.65
4351.88,3,HCAP,,,55.7,21.4
4351.98,3,HCAP,,,58.08,24.4
4352.08,3,HCAP,,,61.06,28.69
4352.28,3,HCAP,,,56.6,31.98
4352.38,3,HCAP,,,55.74,31.2
4355.28,3,HCAP,,,15.91,28.79
4355.38,3,HCAP,,,15.89,28.05
4355.58,3,HCAP,,,16.49,25.38
4355.68,3,HCAP,,,16.86,24.01
4355.78,3,HCAP,,,13.29,25.71
4355.88,3,HCAP,,,14.24,23.19
4355.98,3,HCAP,,,14.28,22.35
4356.08,3,HCAP,,,14.67,20.6
4356.18,3,HCAP,,,15.61,18.79
4356.28,3,HCAP,,,14.18,18.57
4359.18,3,HCAP,,,25.77,5.86
4359.58,3,HCAP,,,28.56,5.53
4359.68,3,HCAP,,,28.5,5.47
4359.78,3,HCAP,,,32.77,6.76
4359.88,3,HCAP,,,32.42,7.11
4359.98,3,HCAP,,,31.96,3.82
4360.48,3,HCAP,,,35.75,0.22
4351.98,3,LHC,,,28.09,2.73
4352.08,3,LHC,,,28.23,2.32
4352.18,3,LHC,,,28.4,2.19
4352.38,3,LHC,,,25.55,3.62
4352.48,3,LHC,,,25.51,4.49
4352.58,3,LHC,,,25.58,4.23
4352.68,3,LHC,,,25.67,4.5
4352.78,3,LHC,,,23.47,4.73
4353.08,3,LHC,,,24.13,3.97
4353.38,3,LHC,,,22.83,3.62
4353.88,3,LHC,,,21.48,3.96
4353.98,3,LHC,,,21.66,3.73
4354.28,3,LHC,,,20.51,4.47
4354.38,3,LHC,,,20.7,4.11
4354.48,3,LHC,,,20.77,4.18
4354.58,3,LHC,,,20.85,4.21
4354.68,3,LHC,,,20.92,4.23
4354.78,3,LHC,,,18.74,5.44
4354.88,3,LHC,,,18.78,5.45
4354.98,3,LHC,,,18.96,5.25
4355.08,3,LHC,,,19.09,5.15
4355.18,3,LHC,,,19.15,5.25
4355.28,3,LHC,,,17.37,6.02
4355.38,3,LHC,,,18.06,5.11
4355.48,3,LHC,,,18.56,4.63
4355.58,3,LHC,,,18.96,4.48
4355.68,3,LHC,,,19.41,4.21
4357.68,3,LHC,,,20.18,0.88
4359.68,3,LHC,,,33.22,0.44
4352.58,3,HCAP,,,29.78,7.53
4352.68,3,HCAP,,,29.67,7.79
4352.78,3,HCAP,,,26.89,7.83
4352.88,3,HCAP,,,26.71,8.1
4352.98,3,HCAP,,,26.36,7.82
4353.08,3,HCAP,,,26.21,7.27
4353.18,3,HCAP,,,25.89,7.67
4353.28,3,HCAP,,,23.78,7.5
4353.38,3,HCAP,,,23.52,7.42
4353.48,3,HCAP,,,23.05,8.04
4353.58,3,HCAP,,,22.86,7.66
4353.68,3,HCAP,,,22.93,7.49
4353.78,3,HCAP,,,20.66,8.02
4353.88,3,HCAP,,,20.85,7.37
4353.98,3,HCAP,,,21.09,6.58
4354.08,3,HCAP,,,21.45,5.88
4354.18,3,HCAP,,,21.87,5.29
4354.28,3,HCAP,,,20.81,5.3
4354.38,3,HCAP,,,21.34,4.52
4354.48,3,HCAP,,,21.77,3.97
4355.58,3,HCAP,,,18.7,3.57
4355.68,3,HCAP,,,18.85,3.58
4355.78,3,HCAP,,,17.76,3.56
4355.88,3,HCAP,,,17.96,3.44
4355.98,3,HCAP,,,18.05,3.33
4356.08,3,HCAP,,,18.01,3.24
4356.18,3,HCAP,,,18.1,3.21
4356.28,3,HCAP,,,16.63,4.67
4356.38,3,HCAP,,,16.86,4.56
4356.48,3,HCAP,,,17.02,4.47
4356.58,3,HCAP,,,17.15,4.47
4356.68,3,HCAP,,,17.34,4.42
4356.78,3,HCAP,,,16.94,2.81
4356.88,3,HCAP,,,16.85,2.93
4356.98,3,HCAP,,,16.64,3.2
4357.08,3,HCAP,,,16.53,3.32
4357.18,3,HCAP,,,16.44,3.47
4357.28,3,HCAP,,,16.55,3.32
4357.38,3,HCAP,,,16.32,3.74
4357.48,3,HCAP,,,16.3,3.84
4357.58,3,HCAP,,,16.3,4.01
4359.68,3,HCAP,,,27.44,2.8
4359.78,3,HCAP,,,30.94,2.78
4360.68,3,HCAP,,,36.66,4.49
4360.78,3,HCAP,,,42.04,6.96
4361.18,3,HCAP,,,42.73,7.28
4361.28,3,HCAP,,,47.52,9.73
4361.38,3,HCAP,,,47.24,9.72
4361.48,3,HCAP,,,47.03,9.82
4361.58,3,HCAP,,,46.73,9.73
4361.68,3,HCAP,,,46.56,9.64
4361.78,3,HCAP,,,50.07,11.91
4361.88,3,HCAP,,,50.01,11.99
4362.08,3,HCAP,,,51.14,14.78
4362.18,3,HCAP,,,51.33,14.85
4362.28,3,HCAP,,,53.95,14.96
4362.38,3,HCAP,,,53.75,14.38
4362.48,3,HCAP,,,54.03,14.72
4362.58,3,HCAP,,,54.01,14.43
4362.68,3,HCAP,,,53.91,14.05
4362.78,3,HCAP,,,58.92,15.17
4362.88,3,HCAP,,,59.12,15.29
4362.98,3,HCAP,,,59.46,15.48
4363.08,3,HCAP,,,59.67,15.6
4363.18,3,HCAP,,,59.8,15.62
4363.28,3,HCAP,,,60.46,16.3
4363.38,3,HCAP,,,60.47,16.08
4363.48,3,HCAP,,,60.16,15.56
4363.58,3,HCAP,,,59.43,14.67
4363.68,3,HCAP,,,58.99,14.15
4363.78,3,HCAP,,,58.16,13.32
4363.88,3,HCAP,,,57.0,12.12
4367.68,3,HCAP,,,51.94,7.87
4367.88,3,HCAP,,,50.72,6.68
4367.98,3,HCAP,,,51.24,6.85
4370.78,3,HCAP,,,50.19,6.61
4370.88,3,HCAP,,,49.96,6.67
4371.88,3,HCAP,,,54.19,9.25
4371.98,3,HCAP,,,53.69,8.79
4372.08,3,HCAP,,,53.58,8.7
4375.88,3,HCAP,,,52.11,8.75
4375.98,3,HCAP,,,52.24,8.92
4379.58,3,HCAP,,,42.56,13.05
4379.68,3,HCAP,,,43.0,12.25
4352.88,3,HCAP,,,41.65,4.27
4352.98,3,HCAP,,,41.72,4.45
4353.08,3,HCAP,,,41.85,4.48
4353.18,3,HCAP,,,42.06,4.66
4353.28,3,HCAP,,,38.66,4.08
4353.38,3,HCAP,,,38.73,3.85
4353.58,3,HCAP,,,39.29,4.72
4353.68,3,HCAP,,,39.39,4.83
4353.78,3,HCAP,,,36.71,3.76
4353.88,3,HCAP,,,36.91,4.15
4353.98,3,HCAP,,,37.07,4.66
4354.08,3,HCAP,,,37.3,5.04
4354.18,3,HCAP,,,37.44,4.93
4354.28,3,HCAP,,,34.6,4.38
4354.38,3,HCAP,,,34.71,4.55
4354.48,3,HCAP,,,34.9,4.69
4354.58,3,HCAP,,,34.98,5.05
4354.68,3,HCAP,,,35.17,5.27
4354.78,3,HCAP,,,33.3,4.8
4354.88,3,HCAP,,,33.42,5.27
4354.98,3,HCAP,,,33.45,5.3
4355.08,3,HCAP,,,33.54,5.38
4355.18,3,HCAP,,,33.6,5.62
4352.88,3,HCAP,,,30.27,3.3
4352.98,3,HCAP,,,30.18,2.97
4353.08,3,HCAP,,,30.08,3.43
4353.18,3,HCAP,,,30.07,3.57
4353.28,3,HCAP,,,28.18,3.36
4353.48,3,HCAP,,,28.11,4.01
4353.58,3,HCAP,,,28.01,4.37
4353.68,3,HCAP,,,27.79,4.78
4353.78,3,HCAP,,,25.65,5.28
4353.88,3,HCAP,,,25.47,5.64
4353.98,3,HCAP,,,25.44,5.58
4354.08,3,HCAP,,,25.38,5.22
4354.18,3,HCAP,,,25.37,5.29
4354.28,3,HCAP,,,23.71,5.19
4354.38,3,HCAP,,,23.95,4.65
4354.48,3,HCAP,,,24.21,4.15
4354.58,3,HCAP,,,24.48,3.82
4354.68,3,HCAP,,,24.8,3.28
4354.78,3,HCAP,,,22.92,3.82
4354.88,3,HCAP,,,23.12,3.65
4354.98,3,HCAP,,,23.3,3.35
4355.08,3,HCAP,,,23.49,3.13
4355.18,3,HCAP,,,23.62,2.97
4355.28,3,HCAP,,,21.66,3.56
4355.38,3,HCAP,,,21.85,3.32
4356.58,3,HCAP,,,19.83,3.9
4356.68,3,HCAP,,,20.74,1.9
4356.98,3,HCAP,,,20.08,0.88
4357.08,3,HCAP,,,20.08,0.91
4357.18,3,HCAP,,,20.1,0.89
4357.28,3,HCAP,,,20.27,0.67
4357.38,3,HCAP,,,20.19,0.87
4357.58,3,HCAP,,,20.41,0.83
4359.88,3,HCAP,,,35.45,1.84
4360.38,3,HCAP,,,42.09,5.33
4360.48,3,HCAP,,,41.66,5.39
4361.78,3,HCAP,,,59.56,13.9
4361.88,3,HCAP,,,58.75,13.7
4354.78,3,HCAP,,,30.99,0.48
4354.88,3,HCAP,,,31.1,0.83
4354.98,3,HCAP,,,31.28,0.9
4355.08,3,HCAP,,,31.51,0.82
4355.18,3,HCAP,,,31.75,1.02
4355.28,3,HCAP,,,30.05,1.37
4355.38,3,HCAP,,,30.39,1.54
4355.48,3,HCAP,,,30.72,1.07
4355.58,3,HCAP,,,30.99,1.29
4354.88,3,LHC,,,20.71,4.76
4354.98,3,LHC,,,21.08,4.2
4355.08,3,LHC,,,21.42,3.88
4355.18,3,LHC,,,21.83,3.39
4355.28,3,LHC,,,20.2,3.68
4355.38,3,LHC,,,20.61,3.32
4355.48,3,LHC,,,21.04,3.03
4355.58,3,LHC,,,21.48,2.88
4356.08,3,LHC,,,12.12,8.86
4356.18,3,LHC,,,12.42,8.66
4356.28,3,LHC,,,11.42,10.1
4356.38,3,LHC,,,11.61,10.16
4356.48,3,LHC,,,12.17,9.63
4356.58,3,LHC,,,12.45,9.58
4356.68,3,LHC,,,12.83,9.33
4356.78,3,LHC,,,12.63,7.01
4356.88,3,LHC,,,12.67,6.95
4357.68,3,LHC,,,15.88,4.39
4357.78,3,LHC,,,16.81,4.57
4358.28,3,LHC,,,22.12,1.87
4357.18,3,LHC,,,12.75,6.86
4357.28,3,LHC,,,13.03,6.44
4357.38,3,LHC,,,13.01,6.46
4357.48,3,LHC,,,12.86,6.71
4357.58,3,LHC,,,13.01,6.45
4358.38,3,LHC,,,17.6,5.63
4359.28,3,LHC,,,24.26,1.86
4359.38,3,LHC,,,24.08,2.02
4360.78,3,LHC,,,36.18,3.37
4364.48,3,LHC,,,50.15,6.48
4364.58,3,LHC,,,49.69,6.19
4364.68,3,LHC,,,49.02,5.49
4367.08,3,LHC,,,48.76,6.6
4367.28,3,LHC,,,47.97,5.84
4367.38,3,LHC,,,48.37,6.0
4369.18,3,LHC,,,42.31,2.58
4369.48,3,LHC,,,42.33,2.48
4369.58,3,LHC,,,42.28,2.28
4369.68,3,LHC,,,42.29,2.19
4369.98,3,LHC,,,43.73,5.28
4370.08,3,LHC,,,44.1,5.59
4370.18,3,LHC,,,43.84,5.55
4370.28,3,LHC,,,46.63,8.14
4370.38,3,LHC,,,46.28,7.66
4370.48,3,LHC,,,46.3,8.08
4370.58,3,LHC,,,46.08,8.04
4370.68,3,LHC,,,46.07,8.44
4370.78,3,LHC,,,48.22,8.02
4370.88,3,LHC,,,47.98,7.93
4370.98,3,LHC,,,48.03,8.23
4371.08,3,LHC,,,47.92,8.26
4371.18,3,LHC,,,47.64,7.91
4371.28,3,LHC,,,50.53,8.3
4371.38,3,LHC,,,50.2,8.0
4371.48,3,LHC,,,50.06,7.96
4371.58,3,LHC,,,49.9,7.97
4371.68,3,LHC,,,49.66,8.05
4371.78,3,LHC,,,49.11,7.75
4371.88,3,LHC,,,48.82,7.9
4372.08,3,LHC,,,48.26,7.25
4372.18,3,LHC,,,48.52,7.83
4372.28,3,LHC,,,48.74,8.24
4372.38,3,LHC,,,48.61,8.05
4372.48,3,LHC,,,48.55,8.13
4372.58,3,LHC,,,48.42,8.08
4372.68,3,LHC,,,48.33,8.01
4372.78,3,LHC,,,48.27,8.09
4372.88,3,LHC,,,48.17,8.06
4372.98,3,LHC,,,47.96,7.8
4373.08,3,LHC,,,48.1,8.13
4373.18,3,LHC,,,48.13,8.06
4373.28,3,LHC,,,48.38,8.39
4373.38,3,LHC,,,48.39,8.53
4373.48,3,LHC,,,48.99,9.59
4373.58,3,LHC,,,50.39,11.88
4373.68,3,LHC,,,50.38,11.99
4373.78,3,LHC,,,49.92,11.93
4373.88,3,LHC,,,49.95,12.34
4373.98,3,LHC,,,49.92,12.67
4374.08,3,LHC,,,49.88,13.21
4374.18,3,LHC,,,49.79,13.57
4374.28,3,LHC,,,50.08,14.53
4374.38,3,LHC,,,50.44,15.27
4374.98,3,LHC,,,56.72,25.21
4375.08,3,LHC,,,57.93,27.24
4375.18,3,LHC,,,58.72,28.32
4375.28,3,LHC,,,59.62,29.87
4377.78,3,LHC,,,45.68,29.8
4377.88,3,LHC,,,45.5,27.94
4377.98,3,LHC,,,45.41,25.63
4378.08,3,LHC,,,45.6,24.43
4378.18,3,LHC,,,45.6,23.13
4378.28,3,LHC,,,42.32,23.27
4378.38,3,LHC,,,42.29,21.75
4378.48,3,LHC,,,42.36,20.54
4378.58,3,LHC,,,42.74,19.84
4378.68,3,LHC,,,43.04,18.78
4378.78,3,LHC,,,38.28,16.04
4378.88,3,LHC,,,38.65,15.19
4378.98,3,LHC,,,39.06,14.51
4379.08,3,LHC,,,39.32,14.24
4379.18,3,LHC,,,39.51,13.19
4379.28,3,LHC,,,37.14,12.71
4379.38,3,LHC,,,37.44,11.71
4379.48,3,LHC,,,37.87,11.1
4379.58,3,LHC,,,38.43,10.73
4379.68,3,LHC,,,38.84,10.29
4379.78,3,LHC,,,36.78,8.59
4379.88,3,LHC,,,37.32,8.19
4379.98,3,LHC,,,37.5,7.85
4380.08,3,LHC,,,37.59,7.16
4380.18,3,LHC,,,37.91,7.22
4380.28,3,LHC,,,38.37,7.22
4380.38,3,LHC,,,38.46,6.72
4380.48,3,LHC,,,38.75,6.96
4380.58,3,LHC,,,39.14,7.29
4380.68,3,LHC,,,39.61,7.81
4380.78,3,LHC,,,39.43,6.51
4380.88,3,LHC,,,39.83,6.9
4380.98,3,LHC,,,40.24,7.45
4381.08,3,LHC,,,40.52,7.66
4381.18,3,LHC,,,40.83,8.12
4381.28,3,LHC,,,40.98,8.2
4381.38,3,LHC,,,41.14,8.37
4381.48,3,LHC,,,41.53,9.27
4381.58,3,LHC,,,41.67,9.27
4381.68,3,LHC,,,41.95,9.97
4381.78,3,LHC,,,42.28,10.51
4381.88,3,LHC,,,42.49,10.88
4381.98,3,LHC,,,42.7,11.25
4382.08,3,LHC,,,42.97,11.9
4382.18,3,LHC,,,43.09,12.14
4382.28,3,LHC,,,43.35,12.97
4382.38,3,LHC,,,43.63,13.63
4382.48,3,LHC,,,43.89,14.14
4382.58,3,LHC,,,44.36,15.12
4382.68,3,LHC,,,44.76,15.75
4382.78,3,LHC,,,45.41,16.47
4382.88,3,LHC,,,46.13,17.4
4382.98,3,LHC,,,46.6,17.76
4383.08,3,LHC,,,47.5,19.24
4383.18,3,LHC,,,48.18,20.18
4383.28,3,LHC,,,48.51,20.92
4383.38,3,LHC,,,48.89,21.77
4383.48,3,LHC,,,49.16,22.71
4383.58,3,LHC,,,49.18,22.99
4383.68,3,LHC,,,48.91,22.84
4383.78,3,LHC,,,49.03,23.64
4383.88,3,LHC,,,48.1,22.27
4383.98,3,LHC,,,47.38,21.29
4384.08,3,LHC,,,46.96,21.28
4384.18,3,LHC,,,45.73,18.98
4384.28,3,LHC,,,45.25,18.67
4384.38,3,LHC,,,44.75,18.36
4384.48,3,LHC,,,44.08,17.5
4384.58,3,LHC,,,43.15,15.73
4384.68,3,LHC,,,42.44,14.6
4384.78,3,LHC,,,41.93,14.04
4384.88,3,LHC,,,41.27,13.39
4384.98,3,LHC,,,40.6,12.88
4385.08,3,LHC,,,39.93,12.49
4385.18,3,LHC,,,39.42,12.52
4385.28,3,LHC,,,36.78,11.12
4385.38,3,LHC,,,36.86,11.21
4385.48,3,LHC,,,36.97,11.83
4385.58,3,LHC,,,37.01,12.03
4385.68,3,LHC,,,36.92,12.24
4385.78,3,LHC,,,34.11,12.79
4385.88,3,LHC,,,34.2,13.32
4385.98,3,LHC,,,34.49,14.55
4386.08,3,LHC,,,34.67,16.29
4386.18,3,LHC,,,34.74,17.05
4386.28,3,LHC,,,31.54,16.27
4386.38,3,LHC,,,31.42,18.39
4386.48,3,LHC,,,31.68,20.38
4386.58,3,LHC,,,31.75,22.9
4386.68,3,LHC,,,31.9,26.84
4386.78,3,LHC,,,27.37,27.2
4386.88,3,LHC,,,27.04,29.91
4387.88,3,LHC,,,14.9,30.58
4387.98,3,LHC,,,15.16,30.08
4388.08,3,LHC,,,15.14,30.2
4388.18,3,LHC,,,15.69,28.51
4388.28,3,LHC,,,13.96,24.69
4388.38,3,LHC,,,14.78,23.15
4388.48,3,LHC,,,16.01,20.38
4388.58,3,LHC,,,16.26,19.59
4388.68,3,LHC,,,16.05,18.86
4388.78,3,LHC,,,14.65,18.06
4388.88,3,LHC,,,14.78,17.62
4388.98,3,LHC,,,15.07,17.03
4389.08,3,LHC,,,15.05,17.1
4389.18,3,LHC,,,14.93,17.3
4389.28,3,LHC,,,11.25,21.4
4389.38,3,LHC,,,10.36,23.26
4389.48,3,LHC,,,10.41,23.21
4389.58,3,LHC,,,9.8,24.53
4389.68,3,LHC,,,10.36,23.28
4389.78,3,LHC,,,8.07,24.18
4389.88,3,LHC,,,7.88,24.45
4389.98,3,LHC,,,9.04,21.63
4391.48,3,LHC,,,-1.18,23.21
4391.68,3,LHC,,,0.24,21.61
4392.48,3,LHC,,,7.69,9.51
4357.98,3,LHC,,,22.5,8.59
4358.08,3,LHC,,,22.07,8.83
4358.18,3,LHC,,,21.65,9.84
4358.28,3,LHC,,,25.02,10.3
4358.38,3,LHC,,,24.72,10.98
4358.48,3,LHC,,,24.67,11.17
4358.58,3,LHC,,,24.72,11.45
4358.68,3,LHC,,,24.38,12.39
4358.78,3,LHC,,,28.38,13.3
4358.88,3,LHC,,,28.24,13.82
4358.98,3,LHC,,,28.04,14.7
4359.08,3,LHC,,,28.3,13.02
4359.18,3,LHC,,,28.61,13.33
4359.28,3,LHC,,,33.0,15.84
4359.38,3,LHC,,,33.14,16.32
4359.48,3,LHC,,,33.51,16.71
4359.58,3,LHC,,,33.38,16.88
4359.68,3,LHC,,,33.11,15.54
4359.78,3,LHC,,,42.08,20.98
4359.88,3,LHC,,,41.92,21.11
4359.98,3,LHC,,,41.6,21.68
4360.08,3,LHC,,,41.64,21.73
4360.18,3,LHC,,,41.33,20.71
4360.28,3,LHC,,,53.22,27.24
4360.38,3,LHC,,,52.25,25.53
4360.48,3,LHC,,,50.38,22.23
4360.58,3,LHC,,,49.17,20.45
4360.68,3,LHC,,,48.05,19.41
4360.78,3,LHC,,,59.5,24.34
4360.88,3,LHC,,,55.46,19.72
4360.98,3,LHC,,,52.41,16.45
4361.08,3,LHC,,,49.88,13.82
4361.18,3,LHC,,,47.76,11.76
4361.28,3,LHC,,,51.25,12.3
4361.38,3,LHC,,,49.91,10.78
4361.48,3,LHC,,,49.11,10.0
4361.58,3,LHC,,,48.18,8.94
4361.68,3,LHC,,,47.64,8.29
4361.78,3,LHC,,,51.09,10.47
4361.88,3,LHC,,,51.22,10.53
4361.98,3,LHC,,,50.49,9.75
4362.48,3,LHC,,,50.61,8.26
4358.08,3,HCAP,,,26.81,9.59
4358.18,3,HCAP,,,26.61,9.55
4358.28,3,HCAP,,,29.62,10.36
4358.38,3,HCAP,,,29.49,10.94
4358.48,3,HCAP,,,29.33,11.09
4358.58,3,HCAP,,,29.3,11.12
4358.68,3,HCAP,,,29.18,10.54
4358.78,3,HCAP,,,33.21,9.87
4358.88,3,HCAP,,,33.03,9.89
4358.98,3,HCAP,,,32.88,8.81
4359.08,3,HCAP,,,32.83,8.5
4359.18,3,HCAP,,,32.86,8.73
4359.28,3,HCAP,,,37.26,10.26
4359.48,3,HCAP,,,37.1,10.29
4359.58,3,HCAP,,,36.83,10.81
4359.68,3,HCAP,,,36.48,11.07
4359.78,3,HCAP,,,45.17,16.04
4359.88,3,HCAP,,,44.18,15.8
4359.98,3,HCAP,,,43.81,14.84
4360.08,3,HCAP,,,42.93,13.47
4360.18,3,HCAP,,,42.4,13.59
4360.28,3,HCAP,,,51.42,16.8
4360.38,3,HCAP,,,50.71,16.31
4360.48,3,HCAP,,,49.96,16.02
4360.58,3,HCAP,,,48.58,15.07
4360.68,3,HCAP,,,47.8,14.52
4360.78,3,HCAP,,,58.89,19.68
4360.88,3,HCAP,,,56.64,17.85
4360.98,3,HCAP,,,54.93,16.73
4361.08,3,HCAP,,,53.12,15.22
4361.18,3,HCAP,,,51.59,14.17
4361.28,3,HCAP,,,55.81,15.47
4361.38,3,HCAP,,,54.5,14.06
4361.48,3,HCAP,,,53.28,13.03
4361.58,3,HCAP,,,51.91,11.87
4361.68,3,HCAP,,,50.93,10.98
4361.78,3,HCAP,,,54.06,13.26
4361.88,3,HCAP,,,53.14,12.35
4361.98,3,HCAP,,,51.69,10.96
4362.08,3,HCAP,,,50.6,9.9
4362.18,3,HCAP,,,49.98,9.54
