t_s,period,team,number,name,rx,ry
2608.58,2,LHC,44.0,Torchio Luca,22.96,9.76
2608.58,2,HCAP,,,17.48,12.1
2608.58,2,LHC,25.0,Puur Elliot,23.01,19.08
2608.58,2,HCAP,,,15.97,6.18
2608.58,2,HCAP,,,26.99,4.92
2608.58,2,HCAP,,,25.78,8.07
2608.68,2,LHC,,,20.83,12.74
2608.68,2,LHC,44.0,Torchio Luca,22.92,9.69
2608.68,2,LHC,25.0,Puur Elliot,22.73,19.4
2608.68,2,HCAP,,,17.18,12.54
2608.68,2,HCAP,,,16.02,6.08
2608.68,2,HCAP,,,26.0,7.96
2608.78,2,LHC,,,20.94,12.59
2608.78,2,LHC,25.0,Puur Elliot,22.61,19.11
2608.78,2,LHC,44.0,Torchio Luca,22.66,10.37
2608.78,2,HCAP,,,16.78,13.26
2608.78,2,HCAP,,,15.98,6.1
2608.78,2,HCAP,,,33.72,2.51
2608.78,2,HCAP,,,26.17,7.78
2608.88,2,LHC,,,20.96,12.73
2608.88,2,LHC,25.0,Puur Elliot,22.18,20.23
2608.88,2,LHC,44.0,Torchio Luca,22.56,10.53
2608.88,2,HCAP,,,16.56,13.55
2608.88,2,HCAP,,,33.91,2.56
2608.88,2,HCAP,,,26.44,7.58
2608.88,2,HCAP,,,16.0,6.09
2608.98,2,LHC,,,21.0,12.74
2608.98,2,HCAP,,,16.3,13.95
2608.98,2,LHC,25.0,Puur Elliot,21.94,20.4
2608.98,2,LHC,44.0,Torchio Luca,22.4,10.9
2608.98,2,HCAP,,,26.67,7.3
2608.98,2,HCAP,,,34.06,2.78
2608.98,2,HCAP,,,15.99,6.14
2608.98,2,HCAP,,,26.34,5.04
2609.08,2,HCAP,,,34.19,2.94
2609.08,2,HCAP,,,15.9,14.69
2609.08,2,LHC,44.0,Torchio Luca,22.23,11.41
2609.08,2,LHC,25.0,Puur Elliot,21.77,20.29
2609.08,2,LHC,,,20.71,13.85
2609.08,2,HCAP,,,26.86,7.26
2609.08,2,HCAP,,,15.98,6.15
2609.08,2,HCAP,,,26.16,5.04
2609.18,2,HCAP,,,15.54,15.29
2609.18,2,LHC,,,20.87,13.62
2609.18,2,LHC,44.0,Torchio Luca,22.13,11.59
2609.18,2,LHC,25.0,Puur Elliot,21.3,21.57
2609.18,2,HCAP,,,34.34,3.4
2609.18,2,HCAP,,,27.1,6.74
2609.18,2,HCAP,,,15.99,6.13
2609.18,2,HCAP,,,25.35,4.08
2609.28,2,HCAP,,,34.45,3.54
2609.28,2,HCAP,,,15.2,15.85
2609.28,2,LHC,,,20.95,13.47
2609.28,2,LHC,44.0,Torchio Luca,22.09,11.66
2609.28,2,LHC,25.0,Puur Elliot,21.15,21.46
2609.28,2,HCAP,,,27.29,6.54
2609.28,2,HCAP,,,24.98,4.92
2609.28,2,HCAP,,,16.02,6.08
2609.28,2,HCAP,,,25.72,5.44
2609.38,2,HCAP,,,14.85,16.48
2609.38,2,HCAP,,,34.48,3.46
2609.38,2,LHC,,,21.01,13.31
2609.38,2,LHC,44.0,Torchio Luca,21.87,12.38
2609.38,2,LHC,25.0,Puur Elliot,20.7,22.58
2609.38,2,HCAP,,,27.47,6.46
2609.38,2,HCAP,,,24.79,4.92
2609.38,2,HCAP,,,25.55,5.67
2609.38,2,HCAP,,,16.03,6.07
2609.48,2,HCAP,,,14.5,17.08
2609.48,2,LHC,44.0,Torchio Luca,21.89,12.32
2609.48,2,LHC,,,21.03,13.28
2609.48,2,LHC,25.0,Puur Elliot,20.42,22.93
2609.48,2,HCAP,,,34.59,4.01
2609.48,2,HCAP,,,24.53,5.32
2609.48,2,HCAP,,,27.66,6.25
2609.48,2,HCAP,,,25.35,5.94
2609.48,2,HCAP,,,16.05,6.03
2609.58,2,HCAP,,,13.53,18.12
2609.58,2,LHC,,,20.57,13.61
2609.58,2,LHC,44.0,Torchio Luca,21.47,12.62
2609.58,2,LHC,25.0,Puur Elliot,19.86,23.38
2609.58,2,HCAP,,,34.99,3.87
2609.58,2,HCAP,,,27.76,5.73
2609.58,2,HCAP,,,24.91,5.96
2609.58,2,HCAP,,,24.08,5.23
2609.58,2,HCAP,,,15.61,5.87
2609.68,2,HCAP,,,13.22,18.75
2609.68,2,LHC,,,20.63,13.39
2609.68,2,LHC,25.0,Puur Elliot,19.43,24.15
2609.68,2,LHC,44.0,Torchio Luca,21.5,12.52
2609.68,2,HCAP,,,27.94,5.57
2609.68,2,HCAP,,,34.98,3.96
2609.68,2,HCAP,,,23.95,5.05
2609.68,2,HCAP,,,24.76,5.85
2609.68,2,HCAP,,,15.46,6.13
2609.78,2,HCAP,,,12.98,19.24
2609.78,2,LHC,,,20.59,13.51
2609.78,2,LHC,25.0,Puur Elliot,19.09,24.65
2609.78,2,HCAP,,,34.96,4.36
2609.78,2,HCAP,,,28.13,5.44
2609.78,2,LHC,44.0,Torchio Luca,21.36,13.07
2609.78,2,HCAP,,,24.52,6.23
2609.78,2,HCAP,,,15.44,6.16
2609.88,2,HCAP,,,12.8,19.65
2609.88,2,LHC,,,20.43,14.02
2609.88,2,LHC,25.0,Puur Elliot,18.56,25.93
2609.88,2,LHC,44.0,Torchio Luca,21.35,12.97
2609.88,2,HCAP,,,34.85,4.39
2609.88,2,HCAP,,,28.29,5.09
2609.88,2,HCAP,,,24.36,6.17
2609.88,2,HCAP,,,15.49,6.07
2609.98,2,HCAP,,,12.29,20.77
2609.98,2,LHC,25.0,Puur Elliot,18.2,26.34
2609.98,2,LHC,,,20.29,14.45
2609.98,2,HCAP,,,34.73,4.75
2609.98,2,LHC,44.0,Torchio Luca,21.16,13.44
2609.98,2,HCAP,,,28.45,5.16
2609.98,2,HCAP,,,24.13,6.4
2609.98,2,HCAP,,,15.5,6.07
2610.08,2,HCAP,,,11.83,21.91
2610.08,2,HCAP,,,24.02,6.2
2610.08,2,HCAP,,,34.6,4.8
2610.08,2,LHC,25.0,Puur Elliot,17.87,26.47
2610.08,2,LHC,,,20.25,14.5
2610.08,2,HCAP,,,28.61,4.74
2610.08,2,HCAP,,,15.48,6.11
2610.08,2,LHC,44.0,Torchio Luca,21.05,13.92
2610.18,2,HCAP,,,11.22,23.16
2610.18,2,LHC,,,20.25,14.18
2610.18,2,LHC,25.0,Puur Elliot,17.58,26.98
2610.18,2,HCAP,,,28.75,4.66
2610.18,2,HCAP,,,23.88,6.15
2610.18,2,HCAP,,,34.45,5.07
2610.18,2,HCAP,,,15.51,6.07
2610.18,2,LHC,44.0,Torchio Luca,20.88,14.08
2610.28,2,LHC,,,20.07,14.49
2610.28,2,LHC,25.0,Puur Elliot,17.23,27.3
2610.28,2,HCAP,,,10.9,23.9
2610.28,2,HCAP,,,34.26,5.13
2610.28,2,HCAP,,,23.72,6.27
2610.28,2,HCAP,,,28.88,4.59
2610.28,2,HCAP,,,15.51,6.07
2610.38,2,LHC,25.0,Puur Elliot,17.23,27.75
2610.38,2,LHC,,,20.29,14.11
2610.38,2,HCAP,,,10.49,25.14
2610.38,2,HCAP,,,29.21,4.34
2610.38,2,HCAP,,,34.24,5.19
2610.38,2,HCAP,,,23.66,6.41
2610.38,2,HCAP,,,7.43,12.37
2610.38,2,HCAP,,,15.66,6.08
2610.48,2,HCAP,,,11.2,24.84
2610.48,2,LHC,44.0,Torchio Luca,20.48,14.47
2610.48,2,HCAP,,,17.43,28.69
2610.48,2,HCAP,,,7.96,12.29
2610.48,2,HCAP,,,34.5,5.4
2610.58,2,HCAP,,,17.66,15.17
2610.58,2,LHC,53.0,Schwarz Adam,21.57,7.28
2610.68,2,HCAP,,,17.9,15.04
2610.68,2,LHC,53.0,Schwarz Adam,21.72,7.33
2610.78,2,HCAP,,,18.06,15.37
2610.88,2,LHC,53.0,Schwarz Adam,18.34,15.45
2610.98,2,LHC,53.0,Schwarz Adam,18.77,14.96
2611.08,2,LHC,53.0,Schwarz Adam,19.04,14.84
2611.08,2,HCAP,,,30.47,3.48
2611.18,2,LHC,53.0,Schwarz Adam,19.35,14.51
2611.28,2,LHC,53.0,Schwarz Adam,19.62,14.35
2611.28,2,HCAP,,,31.55,3.37
2611.38,2,LHC,53.0,Schwarz Adam,19.81,14.57
2611.48,2,LHC,53.0,Schwarz Adam,20.33,13.9
2611.58,2,LHC,25.0,Puur Elliot,2.84,30.18
2611.58,2,LHC,53.0,Schwarz Adam,15.06,14.34
2611.68,2,LHC,53.0,Schwarz Adam,15.25,14.43
2611.68,2,LHC,25.0,Puur Elliot,3.18,30.06
2611.78,2,HCAP,,,2.79,31.24
2611.78,2,LHC,53.0,Schwarz Adam,15.34,14.61
2611.88,2,LHC,44.0,Torchio Luca,3.28,30.86
2611.88,2,LHC,53.0,Schwarz Adam,15.64,14.52
2611.98,2,LHC,44.0,Torchio Luca,3.18,31.56
2611.98,2,LHC,53.0,Schwarz Adam,15.86,14.51
2612.08,2,LHC,53.0,Schwarz Adam,16.17,14.44
2612.08,2,LHC,,,3.32,31.94
2612.18,2,LHC,53.0,Schwarz Adam,16.31,14.6
2612.18,2,LHC,,,3.65,31.72
2612.28,2,LHC,53.0,Schwarz Adam,16.67,14.36
2612.38,2,LHC,53.0,Schwarz Adam,16.82,14.66
2612.48,2,LHC,53.0,Schwarz Adam,17.17,14.42
2612.58,2,LHC,53.0,Schwarz Adam,17.59,14.06
2612.68,2,LHC,53.0,Schwarz Adam,17.82,14.07
2612.68,2,HCAP,,,4.01,21.88
2612.78,2,HCAP,,,4.53,21.79
2612.78,2,LHC,53.0,Schwarz Adam,18.14,13.95
2612.88,2,HCAP,,,5.26,21.25
2612.88,2,LHC,53.0,Schwarz Adam,18.52,13.61
2612.98,2,HCAP,,,5.86,20.9
2612.98,2,LHC,53.0,Schwarz Adam,18.88,13.55
2613.08,2,LHC,53.0,Schwarz Adam,18.88,13.48
2613.08,2,HCAP,,,5.96,20.88
2613.18,2,HCAP,,,6.02,20.78
2613.18,2,LHC,53.0,Schwarz Adam,18.76,13.39
2613.18,2,HCAP,,,19.25,4.64
2613.18,2,HCAP,,,19.72,7.91
2613.28,2,HCAP,,,6.06,20.72
2613.28,2,LHC,53.0,Schwarz Adam,18.7,13.18
2613.28,2,HCAP,,,19.23,4.7
2613.28,2,HCAP,,,19.67,7.73
2613.38,2,HCAP,,,6.04,20.76
2613.38,2,LHC,53.0,Schwarz Adam,18.64,12.91
2613.38,2,HCAP,,,19.21,4.74
2613.38,2,HCAP,,,19.7,7.32
2613.48,2,HCAP,,,6.31,20.33
2613.48,2,LHC,53.0,Schwarz Adam,18.8,12.58
2613.48,2,HCAP,,,19.61,7.59
2613.48,2,HCAP,,,19.42,4.48
2613.58,2,HCAP,,,6.05,20.61
2613.58,2,LHC,53.0,Schwarz Adam,19.3,11.77
2613.58,2,HCAP,,,19.79,3.93
2613.58,2,HCAP,,,19.94,7.0
2613.58,2,HCAP,86.0,Bottoli Diego,17.06,6.95
2613.68,2,HCAP,,,5.9,20.73
2613.68,2,LHC,53.0,Schwarz Adam,19.64,11.5
2613.68,2,HCAP,86.0,Bottoli Diego,17.02,6.88
2613.68,2,HCAP,,,20.21,3.34
2613.68,2,HCAP,,,20.35,6.27
2613.78,2,HCAP,,,6.26,19.85
2613.78,2,LHC,53.0,Schwarz Adam,20.16,10.61
2613.78,2,HCAP,86.0,Bottoli Diego,17.35,5.98
2613.78,2,HCAP,,,20.7,2.52
2613.78,2,HCAP,,,20.7,5.5
2613.88,2,HCAP,,,6.4,19.62
2613.88,2,LHC,53.0,Schwarz Adam,20.12,10.4
2613.88,2,HCAP,,,20.71,2.49
2613.88,2,HCAP,,,20.6,5.53
2613.88,2,HCAP,86.0,Bottoli Diego,17.61,5.14
2613.98,2,HCAP,,,6.35,19.69
2613.98,2,HCAP,,,20.39,5.65
2613.98,2,HCAP,86.0,Bottoli Diego,16.56,6.93
2613.98,2,HCAP,,,20.72,2.47
2613.98,2,LHC,53.0,Schwarz Adam,20.12,9.98
2614.08,2,LHC,53.0,Schwarz Adam,14.79,11.53
2614.08,2,HCAP,,,17.23,5.71
2614.08,2,HCAP,86.0,Bottoli Diego,10.69,9.36
2614.08,2,LHC,19.0,Gabus Eliott,16.82,11.99
2614.08,2,HCAP,,,16.21,7.81
2614.18,2,LHC,53.0,Schwarz Adam,15.01,11.07
2614.18,2,HCAP,,,17.21,5.73
2614.18,2,LHC,19.0,Gabus Eliott,14.56,15.71
2614.18,2,HCAP,,,16.14,7.75
2614.18,2,HCAP,86.0,Bottoli Diego,9.98,9.83
2614.28,2,LHC,53.0,Schwarz Adam,14.85,11.11
2614.28,2,LHC,19.0,Gabus Eliott,14.48,15.68
2614.28,2,HCAP,,,17.2,5.75
2614.28,2,HCAP,,,16.11,7.62
2614.28,2,HCAP,86.0,Bottoli Diego,11.28,8.61
2614.38,2,LHC,19.0,Gabus Eliott,14.42,15.63
2614.38,2,HCAP,,,18.41,7.13
2614.38,2,LHC,53.0,Schwarz Adam,14.93,10.84
2614.38,2,HCAP,,,15.9,7.74
2614.38,2,HCAP,,,17.19,5.75
2614.38,2,HCAP,86.0,Bottoli Diego,8.9,10.38
2614.48,2,LHC,53.0,Schwarz Adam,14.93,10.72
2614.48,2,LHC,19.0,Gabus Eliott,14.11,15.76
2614.48,2,HCAP,,,18.38,6.98
2614.48,2,HCAP,,,17.19,5.75
2614.48,2,HCAP,,,15.54,8.02
2614.48,2,HCAP,86.0,Bottoli Diego,8.58,10.46
2614.58,2,LHC,19.0,Gabus Eliott,14.46,14.94
2614.58,2,LHC,53.0,Schwarz Adam,14.96,10.57
2614.58,2,HCAP,,,18.08,7.26
2614.58,2,HCAP,,,17.2,5.74
2614.58,2,HCAP,86.0,Bottoli Diego,7.99,10.69
2614.68,2,LHC,19.0,Gabus Eliott,14.37,14.98
2614.68,2,LHC,53.0,Schwarz Adam,14.97,10.42
2614.68,2,HCAP,,,17.94,7.3
2614.68,2,HCAP,,,15.33,7.96
2614.68,2,HCAP,,,17.12,5.78
2614.68,2,HCAP,86.0,Bottoli Diego,7.87,10.63
2614.78,2,LHC,19.0,Gabus Eliott,14.13,15.31
2614.78,2,LHC,53.0,Schwarz Adam,14.95,10.37
2614.78,2,HCAP,,,17.92,7.13
2614.78,2,HCAP,,,16.9,6.09
2614.88,2,LHC,19.0,Gabus Eliott,14.22,15.13
2614.88,2,LHC,53.0,Schwarz Adam,14.98,10.26
2614.88,2,HCAP,86.0,Bashkirov Mark,11.14,6.5
2614.88,2,HCAP,,,18.3,6.49
2614.88,2,HCAP,,,14.89,8.15
2614.98,2,LHC,19.0,Gabus Eliott,14.31,15.13
2614.98,2,LHC,53.0,Schwarz Adam,15.06,10.11
2614.98,2,HCAP,86.0,Bashkirov Mark,9.99,7.19
2614.98,2,HCAP,,,18.74,5.77
2614.98,2,HCAP,,,14.94,8.0
2614.98,2,HCAP,86.0,Bottoli Diego,5.62,11.72
2615.08,2,LHC,19.0,Gabus Eliott,14.31,15.02
2615.08,2,HCAP,86.0,Bottoli Diego,4.76,12.13
2615.08,2,LHC,53.0,Schwarz Adam,15.24,9.81
2615.08,2,HCAP,86.0,Bashkirov Mark,8.68,7.99
2615.08,2,HCAP,,,14.65,8.1
2615.08,2,HCAP,,,17.01,5.89
2615.08,2,HCAP,,,18.63,5.8
2615.18,2,LHC,19.0,Gabus Eliott,14.54,14.65
2615.18,2,HCAP,86.0,Bashkirov Mark,9.38,7.47
2615.18,2,HCAP,,,14.4,8.27
2615.18,2,LHC,53.0,Schwarz Adam,15.34,9.66
2615.18,2,HCAP,86.0,Bottoli Diego,4.22,12.36
2615.18,2,HCAP,,,16.98,5.87
2615.28,2,LHC,19.0,Gabus Eliott,14.48,14.69
2615.28,2,LHC,53.0,Schwarz Adam,15.39,9.53
2615.28,2,HCAP,86.0,Bottoli Diego,3.5,12.69
2615.28,2,HCAP,86.0,Bashkirov Mark,6.73,9.14
2615.28,2,HCAP,,,14.23,8.29
2615.28,2,HCAP,,,16.98,5.86
2615.38,2,LHC,19.0,Gabus Eliott,14.55,14.53
2615.38,2,LHC,53.0,Schwarz Adam,15.41,9.46
2615.38,2,HCAP,86.0,Bashkirov Mark,5.42,9.94
2615.38,2,HCAP,,,14.01,8.39
2615.38,2,HCAP,86.0,Bottoli Diego,2.62,13.08
2615.38,2,HCAP,,,16.56,6.26
2615.48,2,LHC,19.0,Gabus Eliott,14.64,14.42
2615.48,2,HCAP,86.0,Bashkirov Mark,5.26,9.99
2615.48,2,HCAP,,,13.83,8.44
2615.48,2,LHC,53.0,Schwarz Adam,15.47,9.36
2615.48,2,HCAP,86.0,Bottoli Diego,3.21,12.57
2615.48,2,HCAP,,,16.89,5.89
2615.58,2,LHC,19.0,Gabus Eliott,14.79,14.25
2615.58,2,HCAP,86.0,Bashkirov Mark,4.81,10.23
2615.58,2,HCAP,,,13.67,8.46
2615.58,2,LHC,53.0,Schwarz Adam,15.47,9.31
2615.58,2,HCAP,,,16.85,7.28
2615.58,2,HCAP,,,16.97,5.77
2615.58,2,HCAP,,,10.99,8.18
2615.58,2,HCAP,86.0,Bottoli Diego,3.0,12.46
2615.68,2,LHC,19.0,Gabus Eliott,15.0,13.96
2615.68,2,LHC,53.0,Schwarz Adam,15.51,9.21
2615.68,2,HCAP,,,13.45,8.56
2615.68,2,HCAP,86.0,Bashkirov Mark,4.57,10.37
2615.68,2,HCAP,,,16.85,7.15
2615.68,2,HCAP,,,16.72,5.99
2615.68,2,HCAP,,,10.96,8.2
2615.78,2,LHC,19.0,Gabus Eliott,14.79,14.37
2615.78,2,LHC,53.0,Schwarz Adam,15.4,9.31
2615.78,2,HCAP,,,12.78,9.07
2615.78,2,HCAP,86.0,Bashkirov Mark,4.32,10.51
2615.78,2,HCAP,,,16.69,7.19
2615.78,2,HCAP,,,11.03,8.16
2615.78,2,HCAP,,,16.75,5.9
2615.78,2,HCAP,86.0,Bottoli Diego,1.79,12.98
2615.88,2,LHC,19.0,Gabus Eliott,14.87,14.39
2615.88,2,LHC,53.0,Schwarz Adam,15.84,8.75
2615.88,2,HCAP,,,12.42,9.29
2615.88,2,HCAP,86.0,Bashkirov Mark,3.95,10.73
2615.88,2,HCAP,,,16.46,7.32
2615.88,2,HCAP,,,11.03,8.19
2615.88,2,HCAP,,,16.51,6.09
2615.98,2,LHC,19.0,Gabus Eliott,15.0,14.27
2615.98,2,LHC,53.0,Schwarz Adam,15.58,9.02
2615.98,2,HCAP,,,12.53,9.05
2615.98,2,HCAP,86.0,Bashkirov Mark,4.54,10.36
2615.98,2,HCAP,,,16.91,6.67
2615.98,2,HCAP,,,11.06,8.16
2615.98,2,HCAP,,,13.52,9.2
2616.08,2,LHC,19.0,Gabus Eliott,15.16,14.09
2616.08,2,LHC,53.0,Schwarz Adam,15.67,8.88
2616.08,2,HCAP,86.0,Bashkirov Mark,3.71,10.87
2616.08,2,HCAP,,,13.91,7.67
2616.08,2,HCAP,,,11.12,8.14
2616.08,2,HCAP,,,13.52,9.09
2616.08,2,HCAP,,,16.68,6.8
2616.18,2,LHC,19.0,Gabus Eliott,15.21,14.08
2616.18,2,LHC,53.0,Schwarz Adam,15.73,8.77
2616.18,2,HCAP,,,14.95,6.63
2616.18,2,HCAP,,,16.31,7.1
2616.18,2,HCAP,,,11.09,8.17
2616.18,2,HCAP,,,0.19,14.31
2616.18,2,HCAP,,,13.11,9.33
2616.18,2,HCAP,86.0,Bashkirov Mark,-1.79,14.48
2616.28,2,LHC,19.0,Gabus Eliott,15.21,14.08
2616.28,2,LHC,53.0,Schwarz Adam,15.77,8.68
2616.28,2,HCAP,,,17.12,6.07
2616.28,2,HCAP,,,11.14,8.13
2616.28,2,HCAP,,,12.98,9.34
2616.28,2,HCAP,,,15.1,6.42
2616.28,2,HCAP,,,1.44,13.55
2616.38,2,LHC,19.0,Gabus Eliott,15.21,14.15
2616.38,2,LHC,53.0,Schwarz Adam,15.92,8.46
2616.38,2,HCAP,,,16.89,6.21
2616.38,2,HCAP,,,11.11,8.13
2616.38,2,HCAP,,,12.59,9.53
2616.38,2,HCAP,,,15.19,6.28
2616.38,2,HCAP,86.0,Bashkirov Mark,-0.35,13.56
2616.38,2,HCAP,,,2.36,12.94
2616.48,2,LHC,19.0,Gabus Eliott,15.37,13.92
2616.48,2,LHC,53.0,Schwarz Adam,15.94,8.39
2616.48,2,HCAP,86.0,Bashkirov Mark,1.86,12.17
2616.48,2,HCAP,,,11.09,8.13
2616.48,2,HCAP,,,14.85,6.51
2616.48,2,HCAP,,,16.89,6.11
2616.48,2,HCAP,,,12.61,9.33
2616.58,2,LHC,19.0,Gabus Eliott,15.5,13.73
2616.58,2,HCAP,86.0,Bashkirov Mark,1.38,12.52
2616.58,2,HCAP,,,16.62,6.26
2616.58,2,LHC,53.0,Schwarz Adam,15.84,8.47
2616.58,2,HCAP,,,15.14,6.2
2616.58,2,HCAP,,,12.23,9.54
2616.58,2,HCAP,,,11.12,8.1
2616.68,2,LHC,19.0,Gabus Eliott,15.43,13.91
2616.68,2,HCAP,86.0,Bashkirov Mark,0.95,12.85
2616.68,2,LHC,53.0,Schwarz Adam,15.99,8.25
2616.68,2,HCAP,,,16.41,6.37
2616.68,2,HCAP,,,11.19,8.05
2616.68,2,HCAP,,,15.04,6.24
2616.68,2,HCAP,,,11.91,9.65
2616.78,2,LHC,19.0,Gabus Eliott,15.54,13.8
2616.78,2,HCAP,86.0,Bashkirov Mark,0.62,13.11
2616.78,2,HCAP,,,15.18,7.53
2616.78,2,HCAP,,,11.62,9.71
2616.78,2,LHC,53.0,Schwarz Adam,15.92,8.26
2616.78,2,HCAP,,,11.1,8.13
2616.78,2,HCAP,,,14.3,6.83
2616.88,2,LHC,19.0,Gabus Eliott,15.42,14.01
2616.88,2,HCAP,86.0,Bashkirov Mark,0.25,13.4
2616.88,2,HCAP,,,14.93,7.67
2616.88,2,LHC,53.0,Schwarz Adam,15.8,8.35
2616.88,2,HCAP,,,11.31,9.78
2616.88,2,HCAP,,,11.27,7.99
2616.98,2,LHC,19.0,Gabus Eliott,15.53,13.89
2616.98,2,HCAP,86.0,Bashkirov Mark,-0.22,13.71
2616.98,2,LHC,53.0,Schwarz Adam,15.68,8.42
2616.98,2,HCAP,,,14.76,7.73
2616.98,2,HCAP,,,10.88,10.03
2616.98,2,HCAP,,,11.17,8.08
2617.08,2,LHC,19.0,Gabus Eliott,15.7,13.18
2617.08,2,HCAP,86.0,Bashkirov Mark,3.03,12.35
2617.08,2,LHC,53.0,Schwarz Adam,15.49,8.13
2617.08,2,HCAP,,,11.44,9.36
2617.08,2,HCAP,,,14.6,7.41
2617.08,2,HCAP,,,11.67,7.62
2617.08,2,HCAP,,,0.95,14.96
2617.18,2,LHC,19.0,Gabus Eliott,15.76,13.1
2617.18,2,HCAP,86.0,Bashkirov Mark,2.73,12.61
2617.18,2,HCAP,,,11.48,9.24
2617.18,2,HCAP,,,14.2,7.73
2617.18,2,LHC,53.0,Schwarz Adam,15.47,8.11
2617.18,2,HCAP,,,11.62,7.65
2617.18,2,HCAP,,,1.66,14.4
2617.28,2,LHC,19.0,Gabus Eliott,15.78,13.12
2617.28,2,HCAP,86.0,Bashkirov Mark,2.5,12.79
2617.28,2,LHC,53.0,Schwarz Adam,15.33,8.23
2617.28,2,HCAP,,,13.95,7.87
2617.28,2,HCAP,,,11.63,9.07
2617.28,2,HCAP,,,11.67,7.61
2617.28,2,HCAP,,,1.48,14.5
2617.38,2,LHC,19.0,Gabus Eliott,15.95,12.84
2617.38,2,HCAP,86.0,Bashkirov Mark,1.9,13.26
2617.38,2,LHC,53.0,Schwarz Adam,15.34,8.16
2617.38,2,HCAP,,,13.84,7.89
2617.38,2,HCAP,,,11.51,9.14
2617.38,2,HCAP,,,11.6,7.68
2617.38,2,HCAP,,,2.26,13.92
2617.48,2,LHC,19.0,Gabus Eliott,15.78,13.2
2617.48,2,HCAP,86.0,Bashkirov Mark,1.76,13.38
2617.48,2,HCAP,,,13.67,7.96
2617.48,2,LHC,53.0,Schwarz Adam,15.16,8.32
2617.48,2,HCAP,,,11.64,7.64
2617.48,2,HCAP,,,11.36,9.26
2617.58,2,LHC,19.0,Gabus Eliott,16.05,12.76
2617.58,2,HCAP,86.0,Bashkirov Mark,1.15,13.82
2617.58,2,HCAP,,,13.57,8.01
2617.58,2,LHC,53.0,Schwarz Adam,15.03,8.43
2617.58,2,HCAP,,,11.63,7.64
2617.58,2,HCAP,,,10.63,9.77
2617.58,2,HCAP,,,3.24,13.15
2617.68,2,LHC,19.0,Gabus Eliott,15.87,13.08
2617.68,2,HCAP,86.0,Bashkirov Mark,1.29,13.75
2617.68,2,HCAP,,,13.52,8.02
2617.68,2,LHC,53.0,Schwarz Adam,14.79,8.68
2617.68,2,HCAP,,,11.36,9.03
2617.68,2,HCAP,,,11.75,7.53
2617.68,2,HCAP,,,2.98,13.35
2617.78,2,LHC,19.0,Gabus Eliott,16.08,12.77
2617.78,2,LHC,53.0,Schwarz Adam,14.79,8.61
2617.78,2,HCAP,86.0,Bashkirov Mark,0.52,14.33
2617.78,2,HCAP,,,13.44,8.05
2617.78,2,HCAP,,,11.16,9.2
2617.78,2,HCAP,,,3.17,13.16
2617.78,2,HCAP,,,11.65,7.61
2617.88,2,LHC,19.0,Gabus Eliott,16.01,12.91
2617.88,2,LHC,53.0,Schwarz Adam,14.71,8.63
2617.88,2,HCAP,86.0,Bashkirov Mark,0.32,14.5
2617.88,2,HCAP,,,13.38,8.09
2617.88,2,HCAP,,,11.58,9.19
2617.88,2,HCAP,,,10.59,9.75
2617.88,2,HCAP,,,3.28,13.04
2617.88,2,HCAP,,,11.72,7.55
2617.98,2,LHC,53.0,Schwarz Adam,14.61,8.7
2617.98,2,LHC,19.0,Gabus Eliott,16.14,12.77
2617.98,2,HCAP,86.0,Bashkirov Mark,-0.13,14.83
2617.98,2,HCAP,,,13.39,8.1
2617.98,2,HCAP,,,10.41,9.87
2617.98,2,HCAP,,,11.88,8.93
2617.98,2,HCAP,,,2.48,13.6
2617.98,2,HCAP,,,11.76,7.51
2618.08,2,LHC,19.0,Gabus Eliott,16.24,12.61
2618.08,2,LHC,53.0,Schwarz Adam,14.61,8.61
2618.08,2,HCAP,,,10.35,9.92
2618.08,2,HCAP,86.0,Bashkirov Mark,-1.2,15.63
2618.08,2,HCAP,,,13.4,8.09
2618.08,2,HCAP,,,12.03,8.79
2618.08,2,HCAP,,,11.8,7.48
2618.08,2,HCAP,,,1.72,14.11
2618.18,2,LHC,19.0,Gabus Eliott,16.06,12.95
2618.18,2,LHC,53.0,Schwarz Adam,14.39,8.8
2618.18,2,HCAP,,,10.44,9.81
2618.18,2,HCAP,,,13.44,8.05
2618.18,2,HCAP,,,11.87,8.98
2618.18,2,HCAP,,,1.86,13.99
2618.18,2,HCAP,,,11.58,7.68
2618.28,2,LHC,19.0,Gabus Eliott,16.17,12.82
2618.28,2,LHC,53.0,Schwarz Adam,14.19,8.99
2618.28,2,HCAP,,,11.84,9.02
2618.28,2,HCAP,,,10.22,10.02
2618.28,2,HCAP,,,13.42,8.06
2618.28,2,HCAP,,,1.06,14.56
2618.28,2,HCAP,,,11.69,7.59
2618.38,2,LHC,19.0,Gabus Eliott,16.24,12.72
2618.38,2,LHC,53.0,Schwarz Adam,13.85,9.35
2618.38,2,HCAP,,,11.94,8.96
2618.38,2,HCAP,,,13.43,8.05
2618.38,2,HCAP,,,10.19,10.05
2618.38,2,HCAP,,,1.65,14.14
2618.38,2,HCAP,,,11.86,7.44
2618.48,2,LHC,53.0,Schwarz Adam,13.62,9.59
2618.48,2,LHC,19.0,Gabus Eliott,16.22,12.8
2618.48,2,HCAP,,,11.95,8.98
2618.48,2,HCAP,,,10.06,10.15
2618.48,2,HCAP,,,13.42,8.1
2618.48,2,HCAP,,,3.1,13.0
