t_s,period,team,number,name,rx,ry
2905.58,2,LHC,,,36.22,16.05
2905.68,2,LHC,,,36.46,17.37
2905.78,2,LHC,,,42.64,22.03
2905.88,2,LHC,,,42.63,22.38
2905.98,2,LHC,,,42.57,22.89
2906.08,2,LHC,,,42.42,23.18
2906.18,2,LHC,,,41.52,24.73
2906.28,2,LHC,,,51.78,30.73
2907.68,2,LHC,,,55.78,29.83
2907.78,2,LHC,,,54.93,28.27
2907.88,2,LHC,,,54.59,28.11
2907.98,2,LHC,,,53.36,26.08
2908.08,2,LHC,,,52.27,24.43
2908.18,2,LHC,,,50.16,21.11
2908.28,2,LHC,,,48.05,18.09
2908.38,2,LHC,,,45.63,14.26
2908.48,2,LHC,,,44.44,12.78
2908.58,2,LHC,,,45.02,15.66
2908.68,2,LHC,,,44.41,15.7
2908.78,2,LHC,,,44.0,16.43
2908.88,2,LHC,,,43.54,16.81
2908.98,2,LHC,,,42.1,14.23
2909.18,2,LHC,,,40.64,12.98
2909.28,2,LHC,,,39.81,11.68
2909.38,2,LHC,,,39.5,11.94
2909.48,2,LHC,,,38.92,11.14
2909.58,2,LHC,,,38.45,10.53
2909.68,2,LHC,,,37.92,10.08
2909.78,2,LHC,,,37.64,9.61
2909.88,2,LHC,,,37.24,8.68
2909.98,2,LHC,,,36.93,7.96
2910.08,2,LHC,,,36.78,7.6
2910.18,2,LHC,,,36.61,6.99
2910.28,2,LHC,,,36.59,6.89
2910.38,2,LHC,,,36.54,6.54
2910.48,2,LHC,,,36.55,6.2
2910.58,2,LHC,,,36.61,5.98
2910.68,2,LHC,,,36.77,5.71
2910.78,2,LHC,,,36.92,5.61
2910.88,2,LHC,,,36.91,5.12
2914.48,2,LHC,,,27.05,1.05
2914.88,2,LHC,,,24.66,3.27
2914.98,2,LHC,,,24.82,3.27
2915.08,2,LHC,,,24.94,3.22
2903.58,2,HCAP,,,21.22,4.58
2903.68,2,HCAP,,,21.16,4.55
2903.78,2,HCAP,,,24.14,2.53
2903.88,2,HCAP,,,23.73,2.85
2903.98,2,HCAP,,,23.54,2.9
2904.08,2,HCAP,,,23.22,3.25
2904.18,2,HCAP,,,22.87,3.72
2904.28,2,HCAP,,,25.18,3.99
2904.38,2,HCAP,,,24.89,4.18
2904.48,2,HCAP,,,24.71,4.46
2904.78,2,HCAP,,,27.69,4.33
2904.98,2,HCAP,,,27.23,5.19
2905.08,2,HCAP,,,26.95,5.67
2905.18,2,HCAP,,,26.72,6.26
2905.28,2,HCAP,,,29.91,7.65
2905.38,2,HCAP,,,29.63,8.42
2905.48,2,HCAP,,,29.33,8.73
2905.58,2,HCAP,,,29.12,10.18
2905.68,2,HCAP,,,28.96,11.47
2905.78,2,HCAP,,,32.36,13.82
2905.88,2,HCAP,,,32.23,14.57
2905.98,2,HCAP,,,32.16,16.67
2906.08,2,HCAP,,,32.2,17.96
2906.18,2,HCAP,,,31.74,19.86
2906.28,2,HCAP,,,37.73,24.91
2906.38,2,HCAP,,,37.73,29.3
2907.38,2,HCAP,,,46.36,31.54
2907.48,2,HCAP,,,46.4,28.89
2907.58,2,HCAP,,,45.77,25.22
2907.68,2,HCAP,,,45.46,23.23
2907.78,2,HCAP,,,44.28,19.31
2907.88,2,HCAP,,,43.49,17.15
2907.98,2,HCAP,,,42.53,14.96
2908.08,2,HCAP,,,41.69,13.53
2908.18,2,HCAP,,,40.66,11.65
2908.28,2,HCAP,,,39.86,10.28
2908.38,2,HCAP,,,39.19,9.92
2908.48,2,HCAP,,,38.27,8.59
2908.58,2,HCAP,,,37.58,8.08
2910.98,2,HCAP,,,31.91,-0.26
2911.08,2,HCAP,,,31.98,-0.05
2903.98,2,HCAP,,,21.07,15.51
2904.08,2,HCAP,,,20.2,16.44
2904.18,2,HCAP,,,19.21,17.95
2904.28,2,HCAP,,,23.2,16.84
2904.38,2,HCAP,,,22.64,17.43
2904.48,2,HCAP,,,21.89,18.65
2904.58,2,HCAP,,,20.96,20.18
2904.68,2,HCAP,,,19.95,22.28
2904.78,2,HCAP,,,24.57,24.63
2904.88,2,HCAP,,,23.29,26.86
2904.98,2,HCAP,,,21.92,29.86
2904.68,2,LHC,,,15.83,9.3
2904.78,2,LHC,,,18.98,7.74
2904.88,2,LHC,,,18.74,7.83
2904.98,2,LHC,,,18.48,8.17
2905.08,2,LHC,,,18.02,8.68
2905.18,2,LHC,,,17.59,9.2
2905.28,2,LHC,,,20.1,9.36
2905.38,2,LHC,,,19.47,10.17
2905.48,2,LHC,,,18.79,11.05
2905.58,2,LHC,,,18.49,11.57
2905.68,2,LHC,,,18.24,12.31
2905.78,2,LHC,,,20.43,12.78
2905.88,2,LHC,,,20.05,13.79
2905.98,2,LHC,,,19.9,14.2
2906.08,2,LHC,,,20.07,14.33
2906.18,2,LHC,,,20.0,15.14
2906.28,2,LHC,,,22.79,15.06
2906.38,2,LHC,,,22.74,15.82
2906.48,2,LHC,,,22.92,15.88
2906.58,2,LHC,,,23.01,16.0
2906.68,2,LHC,,,23.14,15.36
2906.78,2,LHC,,,26.95,13.2
2906.88,2,LHC,,,26.98,13.16
2906.98,2,LHC,,,27.22,12.95
2907.08,2,LHC,,,27.34,13.16
2907.18,2,LHC,,,27.61,12.29
2907.28,2,LHC,,,29.28,12.75
2907.38,2,LHC,,,29.87,12.18
2907.48,2,LHC,,,30.42,11.98
2907.58,2,LHC,,,31.08,11.96
2907.68,2,LHC,,,31.7,10.87
2907.78,2,LHC,,,32.36,10.9
2907.88,2,LHC,,,32.9,10.62
2907.98,2,LHC,,,33.53,10.82
2908.08,2,LHC,,,34.18,11.7
2908.18,2,LHC,,,34.79,11.91
2908.28,2,LHC,,,35.57,12.34
2908.38,2,LHC,,,36.4,13.51
2908.48,2,LHC,,,37.26,14.57
2908.58,2,LHC,,,38.05,15.08
2908.68,2,LHC,,,39.1,17.14
2908.78,2,LHC,,,40.16,18.35
2908.88,2,LHC,,,41.24,19.68
2908.98,2,LHC,,,42.45,21.05
2909.08,2,LHC,,,44.18,23.44
2909.28,2,LHC,,,46.52,25.78
2909.38,2,LHC,,,48.48,28.9
2905.38,2,LHC,,,17.69,10.85
2905.48,2,LHC,,,17.33,11.14
2905.58,2,LHC,,,16.99,11.6
2905.68,2,LHC,,,16.41,12.76
2905.78,2,LHC,,,18.77,12.33
2905.88,2,LHC,,,18.37,13.14
2905.98,2,LHC,,,17.81,14.0
2906.08,2,LHC,,,17.7,14.3
2906.18,2,LHC,,,18.08,14.01
2906.28,2,LHC,,,20.57,13.99
2906.38,2,LHC,,,20.32,15.54
2906.48,2,LHC,,,19.83,17.57
2906.58,2,LHC,,,19.52,18.15
2906.68,2,LHC,,,18.09,21.45
2906.78,2,LHC,,,21.84,19.52
2906.88,2,LHC,,,20.22,23.14
2906.98,2,LHC,,,18.69,26.02
2907.08,2,LHC,,,16.62,30.03
2907.38,2,LHC,,,18.91,21.45
2910.28,2,LHC,,,34.31,31.82
2910.38,2,LHC,,,33.49,27.61
2910.48,2,LHC,,,33.04,25.63
2910.58,2,LHC,,,32.19,23.13
2910.68,2,LHC,,,31.29,21.77
2910.98,2,LHC,,,30.62,13.29
2911.08,2,LHC,,,31.01,13.75
2911.18,2,LHC,,,31.43,14.23
2911.28,2,LHC,,,31.83,14.62
2911.38,2,LHC,,,32.49,17.94
2911.48,2,LHC,,,33.0,18.77
2911.58,2,LHC,,,33.33,15.36
2911.68,2,LHC,,,34.24,18.13
2911.78,2,LHC,,,34.63,16.27
2911.88,2,LHC,,,35.4,18.0
2911.98,2,LHC,,,36.43,20.49
2912.08,2,LHC,,,37.15,22.73
2912.18,2,LHC,,,37.78,25.46
2912.28,2,LHC,,,38.51,29.49
2914.38,2,LHC,,,17.31,28.05
2914.48,2,LHC,,,18.24,25.71
2914.58,2,LHC,,,19.09,23.06
2914.68,2,LHC,,,19.69,21.45
2914.78,2,LHC,,,16.42,21.4
2914.88,2,LHC,,,16.92,20.4
2914.98,2,LHC,,,17.61,18.67
2915.08,2,LHC,,,18.02,17.48
2915.18,2,LHC,,,18.19,17.19
2915.28,2,LHC,,,14.75,16.91
2915.38,2,LHC,,,15.04,16.48
2915.48,2,LHC,,,15.23,16.36
2915.58,2,LHC,,,15.78,15.47
2915.68,2,LHC,,,16.42,14.22
2915.78,2,LHC,,,13.16,14.71
2915.88,2,LHC,,,13.53,14.45
2915.98,2,LHC,,,14.09,13.5
2916.08,2,LHC,,,14.48,12.87
2916.18,2,LHC,,,14.41,13.14
2916.28,2,LHC,,,13.39,11.74
2916.38,2,LHC,,,13.41,11.81
2916.48,2,LHC,,,13.77,11.17
2916.58,2,LHC,,,13.91,10.99
2916.68,2,LHC,,,13.8,11.22
2916.78,2,LHC,,,11.76,10.83
2916.88,2,LHC,,,11.76,10.87
2916.98,2,LHC,,,11.85,10.78
2917.08,2,LHC,,,11.82,10.86
2917.18,2,LHC,,,11.69,11.12
2917.28,2,LHC,,,11.8,11.03
2917.38,2,LHC,,,11.84,11.0
2919.18,2,LHC,,,13.26,9.89
2919.28,2,LHC,,,13.23,10.14
2920.08,2,LHC,,,19.08,11.53
2920.18,2,LHC,,,18.71,11.84
2920.88,2,LHC,,,19.05,11.7
2921.88,2,LHC,,,20.08,10.0
2921.98,2,LHC,,,19.98,9.04
2925.08,2,LHC,,,27.59,0.71
2927.48,2,LHC,,,27.91,1.54
2927.78,2,LHC,,,26.37,0.98
2905.58,2,HCAP,,,16.95,6.13
2905.68,2,HCAP,,,16.71,6.31
2905.78,2,HCAP,,,18.56,5.44
2905.88,2,HCAP,,,18.19,5.95
2905.98,2,HCAP,,,18.04,5.77
2906.08,2,HCAP,,,18.17,5.48
2906.18,2,HCAP,,,18.13,5.89
2906.28,2,HCAP,,,20.09,4.28
2906.38,2,HCAP,,,20.15,4.63
2906.48,2,HCAP,,,20.09,4.52
2906.58,2,HCAP,,,19.98,4.38
2906.68,2,HCAP,,,19.75,4.16
2906.78,2,HCAP,,,22.95,2.52
2906.98,2,HCAP,,,22.57,2.14
2907.08,2,HCAP,,,22.3,1.9
2907.18,2,HCAP,,,22.0,1.82
2907.38,2,HCAP,,,22.45,1.62
2907.78,2,HCAP,,,22.07,1.24
2907.88,2,HCAP,,,21.99,1.17
2907.98,2,HCAP,,,21.92,1.39
2908.08,2,HCAP,,,22.05,1.15
2908.18,2,HCAP,,,22.08,1.21
2908.28,2,HCAP,,,22.35,0.93
2908.38,2,HCAP,,,22.5,0.78
2908.48,2,HCAP,,,22.71,0.76
2908.58,2,HCAP,,,22.85,0.37
2906.38,2,LHC,,,32.96,25.95
2906.48,2,LHC,,,33.45,27.26
2906.58,2,LHC,,,33.77,28.23
2906.68,2,LHC,,,33.98,30.28
2906.58,2,HCAP,,,26.92,2.76
2907.78,2,HCAP,,,30.42,1.32
2907.88,2,HCAP,,,30.58,1.24
2907.98,2,HCAP,,,30.69,1.15
2908.08,2,HCAP,,,30.71,1.1
2908.48,2,HCAP,,,30.72,0.46
2908.58,2,HCAP,,,30.68,0.29
2908.68,2,HCAP,,,30.66,0.2
2908.78,2,HCAP,,,30.68,0.13
2908.88,2,HCAP,,,30.69,0.0
2908.98,2,HCAP,,,30.7,0.03
2909.08,2,HCAP,,,30.79,-0.05
2909.18,2,HCAP,,,30.83,-0.03
2909.28,2,HCAP,,,30.85,0.02
2909.48,2,HCAP,,,30.93,-0.04
2909.78,2,HCAP,,,31.15,-0.04
2913.98,2,HCAP,,,27.06,2.99
2914.08,2,HCAP,,,27.31,3.03
2914.18,2,HCAP,,,27.51,3.06
2906.98,2,HCAP,,,28.61,1.92
2907.28,2,HCAP,,,29.4,1.78
2907.38,2,HCAP,,,29.61,1.79
2907.48,2,HCAP,,,29.81,1.77
2907.58,2,HCAP,,,30.02,1.58
2907.68,2,HCAP,,,30.2,1.42
2908.18,2,HCAP,,,30.73,1.02
2907.38,2,HCAP,,,26.35,0.24
2907.48,2,HCAP,,,26.35,0.37
2907.68,2,HCAP,,,26.48,0.16
2907.78,2,HCAP,,,26.55,0.1
2907.88,2,HCAP,,,26.58,0.15
2907.98,2,HCAP,,,26.65,0.1
2908.08,2,HCAP,,,26.69,0.08
2908.18,2,HCAP,,,26.75,0.01
2908.28,2,HCAP,,,26.89,-0.04
2908.38,2,HCAP,,,26.96,-0.14
2908.58,2,HCAP,,,27.09,-0.04
2908.68,2,HCAP,,,27.15,-0.16
2908.78,2,HCAP,,,27.13,-0.22
2908.88,2,HCAP,,,27.17,-0.26
2908.98,2,HCAP,,,27.19,-0.26
2909.18,2,HCAP,,,27.24,-0.2
2909.28,2,HCAP,,,27.24,-0.24
2909.38,2,HCAP,,,27.26,-0.24
2909.48,2,HCAP,,,27.28,-0.3
2909.58,2,HCAP,,,27.26,-0.24
2909.68,2,HCAP,,,27.24,-0.23
2909.78,2,HCAP,,,27.28,-0.26
2909.88,2,HCAP,,,27.25,-0.34
2909.98,2,HCAP,,,27.19,-0.26
2910.08,2,HCAP,,,27.14,-0.34
2912.98,2,HCAP,,,26.4,0.83
2909.28,2,HCAP,,,46.74,31.79
2909.38,2,HCAP,,,44.3,26.33
2909.48,2,HCAP,,,43.14,24.47
2909.58,2,HCAP,,,42.25,22.55
2909.68,2,HCAP,,,41.33,20.43
2909.78,2,HCAP,,,40.47,17.93
2909.88,2,HCAP,,,40.14,16.88
2909.98,2,HCAP,,,39.53,14.61
2910.08,2,HCAP,,,39.18,13.37
2910.18,2,HCAP,,,38.88,12.25
2910.28,2,HCAP,,,38.93,11.88
2910.38,2,HCAP,,,38.74,10.44
2910.48,2,HCAP,,,38.61,9.67
2910.58,2,HCAP,,,38.3,8.43
2910.68,2,HCAP,,,38.02,7.62
2910.78,2,HCAP,,,37.8,6.65
2910.88,2,HCAP,,,37.56,5.87
2910.98,2,HCAP,,,37.23,5.28
2911.08,2,HCAP,,,37.26,5.28
2911.18,2,HCAP,,,36.87,4.61
2911.28,2,HCAP,,,36.79,4.8
2911.38,2,HCAP,,,36.64,4.36
2911.48,2,HCAP,,,36.49,4.13
2911.58,2,HCAP,,,36.34,3.96
2911.68,2,HCAP,,,36.1,3.21
2911.78,2,HCAP,,,36.01,3.4
2911.88,2,HCAP,,,35.88,3.05
2913.38,2,HCAP,,,31.73,2.84
2914.28,2,HCAP,,,25.46,3.31
2917.18,2,HCAP,,,8.92,11.65
2919.48,2,HCAP,,,9.3,19.27
2919.58,2,HCAP,,,9.05,20.26
2919.68,2,HCAP,,,9.72,19.51
2919.78,2,HCAP,,,9.91,19.65
2910.28,2,LHC,,,30.09,8.85
2910.38,2,LHC,,,29.94,9.18
2910.48,2,LHC,,,29.89,9.79
2910.58,2,LHC,,,29.9,10.46
2910.68,2,LHC,,,29.92,11.02
2910.78,2,LHC,,,30.11,11.71
2910.88,2,LHC,,,29.71,20.31
2910.98,2,LHC,,,28.75,19.91
2911.08,2,LHC,,,27.98,20.62
2911.18,2,LHC,,,27.36,20.86
2911.28,2,LHC,,,26.32,21.98
2911.38,2,LHC,,,24.79,27.13
2911.48,2,LHC,,,24.0,28.14
2911.58,2,LHC,,,22.22,31.93
2912.38,2,LHC,,,14.4,26.65
2912.48,2,LHC,,,13.36,26.42
2912.58,2,LHC,,,12.65,25.11
2912.68,2,LHC,,,11.34,25.44
2912.78,2,LHC,,,8.91,26.74
2917.98,2,LHC,,,4.82,14.01
2918.08,2,LHC,,,4.54,14.24
2911.08,2,HCAP,,,26.33,0.06
2911.18,2,HCAP,,,26.3,0.03
2911.28,2,HCAP,,,26.17,0.15
2911.38,2,HCAP,,,26.11,0.16
2911.48,2,HCAP,,,26.08,0.13
2911.58,2,HCAP,,,26.06,0.18
2911.68,2,HCAP,,,26.06,0.09
2911.78,2,HCAP,,,26.09,0.24
2911.88,2,HCAP,,,26.1,0.29
2911.98,2,HCAP,,,26.09,0.38
2912.08,2,HCAP,,,26.09,0.44
2912.18,2,HCAP,,,26.12,0.46
2912.28,2,HCAP,,,26.12,0.52
2912.38,2,HCAP,,,26.14,0.59
2912.48,2,HCAP,,,26.19,0.51
2912.58,2,HCAP,,,26.15,0.67
2912.78,2,HCAP,,,25.9,0.83
2912.88,2,HCAP,,,25.96,0.79
2911.38,2,LHC,,,37.62,4.09
2911.48,2,LHC,,,37.89,4.1
2911.58,2,LHC,,,38.14,3.97
2911.68,2,LHC,,,38.51,4.12
2911.78,2,LHC,,,38.87,4.12
2911.88,2,LHC,,,39.31,4.4
2911.98,2,LHC,,,39.83,4.83
2912.18,2,LHC,,,40.46,5.55
2912.28,2,LHC,,,40.87,6.15
2912.38,2,LHC,,,41.31,7.0
2912.48,2,LHC,,,41.46,7.28
2912.58,2,LHC,,,41.74,8.05
2912.68,2,LHC,,,41.87,8.56
2912.78,2,LHC,,,41.35,9.41
2912.88,2,LHC,,,41.35,10.02
2912.98,2,LHC,,,41.81,10.4
2913.08,2,LHC,,,42.27,11.17
2913.18,2,LHC,,,42.63,11.76
2913.28,2,LHC,,,39.47,12.11
2913.38,2,LHC,,,40.04,13.31
2913.48,2,LHC,,,40.86,14.6
2913.58,2,LHC,,,41.35,14.24
2913.68,2,LHC,,,41.84,14.48
2913.78,2,LHC,,,36.08,11.68
2913.88,2,LHC,,,36.59,12.59
2914.08,2,LHC,,,36.48,6.16
2914.18,2,LHC,,,36.8,6.85
2914.28,2,LHC,,,33.31,13.67
2914.38,2,LHC,,,33.69,14.27
2914.48,2,LHC,,,34.08,15.24
2914.58,2,LHC,,,34.25,15.35
2914.68,2,LHC,,,34.48,15.74
2914.78,2,LHC,,,30.62,15.45
2914.88,2,LHC,,,30.84,15.62
2914.98,2,LHC,,,31.01,16.13
2915.08,2,LHC,,,31.02,16.07
2915.18,2,LHC,,,31.11,16.13
2915.28,2,LHC,,,27.62,16.7
2915.38,2,LHC,,,27.71,17.2
2915.48,2,LHC,,,27.86,17.72
2915.58,2,LHC,,,28.05,17.8
2915.68,2,LHC,,,28.09,18.96
2915.78,2,LHC,,,24.13,23.02
2915.88,2,LHC,,,24.41,23.82
2915.98,2,LHC,,,24.18,26.76
2916.08,2,LHC,,,24.13,28.49
2911.48,2,HCAP,,,28.68,2.2
2911.58,2,HCAP,,,28.64,2.61
2911.68,2,HCAP,,,28.58,2.86
2911.78,2,HCAP,,,28.44,3.1
2911.88,2,HCAP,,,28.27,3.44
2911.98,2,HCAP,,,28.03,3.79
2912.18,2,HCAP,,,27.36,4.46
2912.28,2,HCAP,,,26.94,4.87
2912.38,2,HCAP,,,26.59,4.91
2912.48,2,HCAP,,,26.13,5.03
2912.58,2,HCAP,,,25.63,5.13
2912.68,2,HCAP,,,25.1,5.57
2912.78,2,HCAP,,,24.12,6.13
2912.88,2,HCAP,,,23.69,6.47
2912.98,2,HCAP,,,23.59,6.98
2913.08,2,HCAP,,,23.49,7.27
2913.18,2,HCAP,,,23.43,7.26
2913.28,2,HCAP,,,19.95,9.07
2913.38,2,HCAP,,,19.77,9.03
2913.48,2,HCAP,,,19.63,9.35
2913.58,2,HCAP,,,19.72,9.64
2913.68,2,HCAP,,,19.98,9.46
2913.78,2,HCAP,,,15.92,10.68
2913.88,2,HCAP,,,16.18,10.53
2913.98,2,HCAP,,,16.25,11.08
2914.08,2,HCAP,,,16.36,11.27
2914.18,2,HCAP,,,16.33,11.54
2914.28,2,HCAP,,,13.36,13.96
2914.38,2,HCAP,,,12.95,15.32
2914.48,2,HCAP,,,13.24,15.14
2914.58,2,HCAP,,,12.53,16.76
2914.68,2,HCAP,,,13.23,15.41
2914.78,2,HCAP,,,10.35,17.46
2914.88,2,HCAP,,,9.66,18.85
2914.98,2,HCAP,,,9.93,18.37
2915.08,2,HCAP,,,9.87,18.44
2915.18,2,HCAP,,,9.87,18.45
2915.28,2,HCAP,,,5.33,20.27
2915.38,2,HCAP,,,6.05,19.25
2915.48,2,HCAP,,,6.72,18.29
2915.58,2,HCAP,,,7.11,17.92
2915.68,2,HCAP,,,7.97,16.69
2915.78,2,HCAP,,,3.71,19.06
2915.88,2,HCAP,,,5.12,17.31
2915.98,2,HCAP,,,5.33,17.17
2916.08,2,HCAP,,,5.12,17.63
2916.18,2,HCAP,,,5.51,17.22
2916.28,2,HCAP,,,5.6,15.42
2916.38,2,HCAP,,,5.88,15.37
2911.78,2,HCAP,,,32.48,0.3
2911.88,2,HCAP,,,32.53,0.42
2911.98,2,HCAP,,,32.55,0.68
2912.08,2,HCAP,,,32.59,0.88
2912.18,2,HCAP,,,32.46,1.0
2912.28,2,HCAP,,,32.3,1.17
2912.38,2,HCAP,,,32.21,1.39
2912.48,2,HCAP,,,32.06,1.55
2912.58,2,HCAP,,,31.86,1.59
2912.68,2,HCAP,,,31.55,1.55
2912.78,2,HCAP,,,30.9,1.8
2912.88,2,HCAP,,,30.69,1.86
2912.98,2,HCAP,,,30.81,1.65
2913.08,2,HCAP,,,30.82,1.65
2913.18,2,HCAP,,,30.86,1.81
2913.28,2,HCAP,,,28.6,2.37
2913.38,2,HCAP,,,28.68,2.57
2913.48,2,HCAP,,,28.89,2.81
2913.58,2,HCAP,,,29.2,2.82
2913.68,2,HCAP,,,29.46,3.15
2913.78,2,HCAP,,,26.56,2.69
2913.88,2,HCAP,,,26.79,2.72
2914.08,2,HCAP,,,26.9,1.21
2912.78,2,HCAP,,,2.27,27.51
2912.88,2,HCAP,,,3.73,25.77
2912.98,2,HCAP,,,6.56,22.99
2913.08,2,HCAP,,,8.68,20.39
2913.38,2,HCAP,,,6.65,19.25
2913.48,2,HCAP,,,8.07,17.44
2913.58,2,HCAP,,,8.76,16.29
2913.68,2,HCAP,,,9.77,15.81
2913.78,2,HCAP,,,4.19,18.28
2913.98,2,HCAP,,,5.27,17.74
2914.08,2,HCAP,,,5.63,17.84
2914.18,2,HCAP,,,6.13,17.71
2914.28,2,HCAP,,,1.16,23.08
2914.38,2,HCAP,,,0.5,25.13
2914.48,2,HCAP,,,1.76,24.25
2914.58,2,HCAP,,,3.34,22.36
2914.68,2,HCAP,,,3.88,22.24
2914.78,2,HCAP,,,0.82,25.39
2914.88,2,HCAP,,,1.01,25.87
2914.98,2,HCAP,,,2.08,24.73
2915.08,2,HCAP,,,2.92,23.73
2915.18,2,HCAP,,,3.81,22.89
2915.28,2,HCAP,,,-0.72,24.65
2915.38,2,HCAP,,,-0.73,24.98
2915.48,2,HCAP,,,-0.25,24.85
2915.58,2,HCAP,,,-0.72,26.0
2915.68,2,HCAP,,,0.62,24.37
2917.88,2,HCAP,,,-0.29,22.5
2913.08,2,LHC,,,26.3,11.11
2913.18,2,LHC,,,26.04,11.37
2913.28,2,LHC,,,22.56,11.98
2913.38,2,LHC,,,22.19,12.28
2913.48,2,LHC,,,21.94,13.13
2913.58,2,LHC,,,21.98,13.49
2913.68,2,LHC,,,21.9,14.12
2913.78,2,LHC,,,17.16,15.73
2913.88,2,LHC,,,16.91,16.59
2913.98,2,LHC,,,16.94,16.93
2914.08,2,LHC,,,16.66,17.82
2914.18,2,LHC,,,16.08,19.13
2914.28,2,LHC,,,11.96,21.82
2914.38,2,LHC,,,12.07,21.63
2914.48,2,LHC,,,11.81,22.46
2914.58,2,LHC,,,11.81,22.3
2914.68,2,LHC,,,12.03,21.19
2914.78,2,LHC,,,8.89,22.3
2914.88,2,LHC,,,9.82,20.53
2914.98,2,LHC,,,10.28,19.62
2915.08,2,LHC,,,10.25,19.53
2915.18,2,LHC,,,10.66,18.66
2915.28,2,LHC,,,5.91,20.76
2915.38,2,LHC,,,7.01,18.99
2915.48,2,LHC,,,7.61,18.19
2915.58,2,LHC,,,8.01,17.77
2915.68,2,LHC,,,8.75,16.62
2915.78,2,LHC,,,5.53,17.28
2915.88,2,LHC,,,6.19,16.66
2915.98,2,LHC,,,6.63,16.04
2916.08,2,LHC,,,7.2,15.37
2916.18,2,LHC,,,7.65,14.88
2916.28,2,LHC,,,7.6,13.05
2916.38,2,LHC,,,7.85,12.77
2916.48,2,LHC,,,6.66,14.65
2916.58,2,LHC,,,7.88,12.89
2916.68,2,LHC,,,8.9,11.42
2916.78,2,LHC,,,7.62,10.91
2916.88,2,LHC,,,7.67,10.85
2916.98,2,LHC,,,7.81,10.67
2917.08,2,LHC,,,7.93,10.51
2917.18,2,LHC,,,7.97,10.42
2917.28,2,LHC,,,7.92,10.54
2917.38,2,LHC,,,7.63,10.93
2917.48,2,LHC,,,7.81,10.7
2917.58,2,LHC,,,8.61,9.66
2920.68,2,LHC,,,15.23,8.29
2920.98,2,LHC,,,16.49,6.09
2921.28,2,LHC,,,15.99,7.46
2925.08,2,LHC,,,23.91,2.39
2925.18,2,LHC,,,23.81,2.33
2925.28,2,LHC,,,24.65,2.04
2925.38,2,LHC,,,24.79,1.85
2925.48,2,LHC,,,24.97,1.44
2925.78,2,LHC,,,24.84,3.13
2925.88,2,LHC,,,24.65,3.61
2925.98,2,LHC,,,24.56,3.91
2926.08,2,LHC,,,24.35,3.82
2926.18,2,LHC,,,24.0,4.4
2926.28,2,LHC,,,23.8,4.65
2926.38,2,LHC,,,23.52,5.14
2926.48,2,LHC,,,23.27,5.61
2926.58,2,LHC,,,22.95,6.15
2926.68,2,LHC,,,22.62,6.72
2926.78,2,LHC,,,22.32,7.1
2926.88,2,LHC,,,21.92,7.79
2926.98,2,LHC,,,21.53,8.24
2927.08,2,LHC,,,21.08,8.87
2927.18,2,LHC,,,20.73,9.21
2927.28,2,LHC,,,19.44,9.94
2927.38,2,LHC,,,19.15,10.59
2927.48,2,LHC,,,19.0,10.96
2927.58,2,LHC,,,18.92,11.45
2927.68,2,LHC,,,18.8,11.95
2927.78,2,LHC,,,16.01,13.35
2927.88,2,LHC,,,15.72,13.98
2927.98,2,LHC,,,15.4,14.74
2928.08,2,LHC,,,15.5,14.76
2928.18,2,LHC,,,15.37,15.39
2928.28,2,LHC,,,11.58,18.5
2928.38,2,LHC,,,11.09,19.72
2928.48,2,LHC,,,11.14,20.0
2928.58,2,LHC,,,10.9,20.7
2928.68,2,LHC,,,10.72,21.57
2928.78,2,LHC,,,8.48,20.84
2928.88,2,LHC,,,7.71,22.77
2928.98,2,LHC,,,7.67,23.36
2929.08,2,LHC,,,7.53,24.37
2929.18,2,LHC,,,7.12,26.03
2929.28,2,LHC,,,4.36,27.56
2929.38,2,LHC,,,4.39,28.37
2929.48,2,LHC,,,4.45,28.93
2929.58,2,LHC,,,3.58,30.42
2933.68,2,LHC,,,9.72,30.79
2933.78,2,LHC,,,13.75,29.05
2933.88,2,LHC,,,14.3,26.67
2933.98,2,LHC,,,14.01,27.08
2934.08,2,LHC,,,15.37,22.62
2934.18,2,LHC,,,15.85,20.8
2934.28,2,LHC,,,19.03,20.53
2934.38,2,LHC,,,19.04,20.16
2934.48,2,LHC,,,19.2,19.44
2934.58,2,LHC,,,19.58,18.35
2934.68,2,LHC,,,19.85,17.84
2934.78,2,LHC,,,23.77,16.89
2934.88,2,LHC,,,23.69,16.6
2934.98,2,LHC,,,23.75,15.89
2935.08,2,LHC,,,23.52,16.17
2935.18,2,LHC,,,23.14,16.39
2935.28,2,LHC,,,26.79,14.76
2935.38,2,LHC,,,26.96,15.23
2935.48,2,LHC,,,26.83,14.35
2935.58,2,LHC,,,26.87,14.35
2935.68,2,LHC,,,26.71,14.51
2935.78,2,LHC,,,29.91,14.96
2935.88,2,LHC,,,29.86,14.73
2935.98,2,LHC,,,29.67,15.31
2936.08,2,LHC,,,29.54,14.22
2936.18,2,LHC,,,29.43,13.86
2936.28,2,LHC,,,33.3,15.26
2936.38,2,LHC,,,33.09,15.52
2936.48,2,LHC,,,32.81,16.18
2936.58,2,LHC,,,32.81,17.3
2936.68,2,LHC,,,32.98,18.47
2936.78,2,LHC,,,37.42,22.4
2936.88,2,LHC,,,37.65,25.45
2937.08,2,LHC,,,37.63,30.59
2937.18,2,LHC,,,37.27,31.98
